OID,info.json url
11691233,https://collections.library.yale.edu/iiif/2/11691233/info.json
11691234,https://collections.library.yale.edu/iiif/2/11691234/info.json
11691235,https://collections.library.yale.edu/iiif/2/11691235/info.json
11691236,https://collections.library.yale.edu/iiif/2/11691236/info.json
11691237,https://collections.library.yale.edu/iiif/2/11691237/info.json
11691238,https://collections.library.yale.edu/iiif/2/11691238/info.json
11691239,https://collections.library.yale.edu/iiif/2/11691239/info.json
11691240,https://collections.library.yale.edu/iiif/2/11691240/info.json
11691241,https://collections.library.yale.edu/iiif/2/11691241/info.json
11691242,https://collections.library.yale.edu/iiif/2/11691242/info.json
11691243,https://collections.library.yale.edu/iiif/2/11691243/info.json
11691244,https://collections.library.yale.edu/iiif/2/11691244/info.json
11691245,https://collections.library.yale.edu/iiif/2/11691245/info.json
11691246,https://collections.library.yale.edu/iiif/2/11691246/info.json
11691247,https://collections.library.yale.edu/iiif/2/11691247/info.json
11691248,https://collections.library.yale.edu/iiif/2/11691248/info.json
11691249,https://collections.library.yale.edu/iiif/2/11691249/info.json
11691250,https://collections.library.yale.edu/iiif/2/11691250/info.json
11691251,https://collections.library.yale.edu/iiif/2/11691251/info.json
11691252,https://collections.library.yale.edu/iiif/2/11691252/info.json
11691253,https://collections.library.yale.edu/iiif/2/11691253/info.json
11691254,https://collections.library.yale.edu/iiif/2/11691254/info.json
11691255,https://collections.library.yale.edu/iiif/2/11691255/info.json
11691256,https://collections.library.yale.edu/iiif/2/11691256/info.json
11691257,https://collections.library.yale.edu/iiif/2/11691257/info.json
11691258,https://collections.library.yale.edu/iiif/2/11691258/info.json
11691259,https://collections.library.yale.edu/iiif/2/11691259/info.json
11691260,https://collections.library.yale.edu/iiif/2/11691260/info.json
11691261,https://collections.library.yale.edu/iiif/2/11691261/info.json
11977426,https://collections.library.yale.edu/iiif/2/11977426/info.json
11977427,https://collections.library.yale.edu/iiif/2/11977427/info.json
11977428,https://collections.library.yale.edu/iiif/2/11977428/info.json
11977429,https://collections.library.yale.edu/iiif/2/11977429/info.json
11977430,https://collections.library.yale.edu/iiif/2/11977430/info.json
11977431,https://collections.library.yale.edu/iiif/2/11977431/info.json
11977432,https://collections.library.yale.edu/iiif/2/11977432/info.json
11977433,https://collections.library.yale.edu/iiif/2/11977433/info.json
11977434,https://collections.library.yale.edu/iiif/2/11977434/info.json
11977435,https://collections.library.yale.edu/iiif/2/11977435/info.json
11977436,https://collections.library.yale.edu/iiif/2/11977436/info.json
11977437,https://collections.library.yale.edu/iiif/2/11977437/info.json
11977438,https://collections.library.yale.edu/iiif/2/11977438/info.json
11977439,https://collections.library.yale.edu/iiif/2/11977439/info.json
11977440,https://collections.library.yale.edu/iiif/2/11977440/info.json
11977441,https://collections.library.yale.edu/iiif/2/11977441/info.json
11977442,https://collections.library.yale.edu/iiif/2/11977442/info.json
11977443,https://collections.library.yale.edu/iiif/2/11977443/info.json
11977444,https://collections.library.yale.edu/iiif/2/11977444/info.json
11977445,https://collections.library.yale.edu/iiif/2/11977445/info.json
11977446,https://collections.library.yale.edu/iiif/2/11977446/info.json
11977447,https://collections.library.yale.edu/iiif/2/11977447/info.json
11977448,https://collections.library.yale.edu/iiif/2/11977448/info.json
11977449,https://collections.library.yale.edu/iiif/2/11977449/info.json
11977450,https://collections.library.yale.edu/iiif/2/11977450/info.json
11977451,https://collections.library.yale.edu/iiif/2/11977451/info.json
11977452,https://collections.library.yale.edu/iiif/2/11977452/info.json
11977453,https://collections.library.yale.edu/iiif/2/11977453/info.json
11977454,https://collections.library.yale.edu/iiif/2/11977454/info.json
11977455,https://collections.library.yale.edu/iiif/2/11977455/info.json
11977456,https://collections.library.yale.edu/iiif/2/11977456/info.json
11977457,https://collections.library.yale.edu/iiif/2/11977457/info.json
11977458,https://collections.library.yale.edu/iiif/2/11977458/info.json
11977459,https://collections.library.yale.edu/iiif/2/11977459/info.json
11977460,https://collections.library.yale.edu/iiif/2/11977460/info.json
11977461,https://collections.library.yale.edu/iiif/2/11977461/info.json
11977462,https://collections.library.yale.edu/iiif/2/11977462/info.json
11977463,https://collections.library.yale.edu/iiif/2/11977463/info.json
11977464,https://collections.library.yale.edu/iiif/2/11977464/info.json
11977465,https://collections.library.yale.edu/iiif/2/11977465/info.json
16190131,https://collections.library.yale.edu/iiif/2/16190131/info.json
16190132,https://collections.library.yale.edu/iiif/2/16190132/info.json
16190133,https://collections.library.yale.edu/iiif/2/16190133/info.json
16190134,https://collections.library.yale.edu/iiif/2/16190134/info.json
16190135,https://collections.library.yale.edu/iiif/2/16190135/info.json
16190136,https://collections.library.yale.edu/iiif/2/16190136/info.json
16190137,https://collections.library.yale.edu/iiif/2/16190137/info.json
16190138,https://collections.library.yale.edu/iiif/2/16190138/info.json
16190139,https://collections.library.yale.edu/iiif/2/16190139/info.json
16190140,https://collections.library.yale.edu/iiif/2/16190140/info.json
16190141,https://collections.library.yale.edu/iiif/2/16190141/info.json
16190142,https://collections.library.yale.edu/iiif/2/16190142/info.json
16190143,https://collections.library.yale.edu/iiif/2/16190143/info.json
16190144,https://collections.library.yale.edu/iiif/2/16190144/info.json
16190145,https://collections.library.yale.edu/iiif/2/16190145/info.json
16190146,https://collections.library.yale.edu/iiif/2/16190146/info.json
16190147,https://collections.library.yale.edu/iiif/2/16190147/info.json
1052971,https://collections.library.yale.edu/iiif/2/1052971/info.json
1052972,https://collections.library.yale.edu/iiif/2/1052972/info.json
1052973,https://collections.library.yale.edu/iiif/2/1052973/info.json
1052974,https://collections.library.yale.edu/iiif/2/1052974/info.json
1164179,https://collections.library.yale.edu/iiif/2/1164179/info.json
1164180,https://collections.library.yale.edu/iiif/2/1164180/info.json
1164181,https://collections.library.yale.edu/iiif/2/1164181/info.json
1164182,https://collections.library.yale.edu/iiif/2/1164182/info.json
1164183,https://collections.library.yale.edu/iiif/2/1164183/info.json
1164184,https://collections.library.yale.edu/iiif/2/1164184/info.json
1164185,https://collections.library.yale.edu/iiif/2/1164185/info.json
1164186,https://collections.library.yale.edu/iiif/2/1164186/info.json
1164187,https://collections.library.yale.edu/iiif/2/1164187/info.json
1164188,https://collections.library.yale.edu/iiif/2/1164188/info.json
1164189,https://collections.library.yale.edu/iiif/2/1164189/info.json
1164190,https://collections.library.yale.edu/iiif/2/1164190/info.json
1164191,https://collections.library.yale.edu/iiif/2/1164191/info.json
1164192,https://collections.library.yale.edu/iiif/2/1164192/info.json
1164193,https://collections.library.yale.edu/iiif/2/1164193/info.json
1164194,https://collections.library.yale.edu/iiif/2/1164194/info.json
1164195,https://collections.library.yale.edu/iiif/2/1164195/info.json
1164196,https://collections.library.yale.edu/iiif/2/1164196/info.json
1164197,https://collections.library.yale.edu/iiif/2/1164197/info.json
1164198,https://collections.library.yale.edu/iiif/2/1164198/info.json
1164199,https://collections.library.yale.edu/iiif/2/1164199/info.json
1164200,https://collections.library.yale.edu/iiif/2/1164200/info.json
1164201,https://collections.library.yale.edu/iiif/2/1164201/info.json
1164202,https://collections.library.yale.edu/iiif/2/1164202/info.json
1164203,https://collections.library.yale.edu/iiif/2/1164203/info.json
1164204,https://collections.library.yale.edu/iiif/2/1164204/info.json
1164205,https://collections.library.yale.edu/iiif/2/1164205/info.json
1164206,https://collections.library.yale.edu/iiif/2/1164206/info.json
1164207,https://collections.library.yale.edu/iiif/2/1164207/info.json
1164208,https://collections.library.yale.edu/iiif/2/1164208/info.json
1164209,https://collections.library.yale.edu/iiif/2/1164209/info.json
1164210,https://collections.library.yale.edu/iiif/2/1164210/info.json
1164211,https://collections.library.yale.edu/iiif/2/1164211/info.json
1164212,https://collections.library.yale.edu/iiif/2/1164212/info.json
1164213,https://collections.library.yale.edu/iiif/2/1164213/info.json
1164214,https://collections.library.yale.edu/iiif/2/1164214/info.json
1164215,https://collections.library.yale.edu/iiif/2/1164215/info.json
1164216,https://collections.library.yale.edu/iiif/2/1164216/info.json
1164217,https://collections.library.yale.edu/iiif/2/1164217/info.json
1164218,https://collections.library.yale.edu/iiif/2/1164218/info.json
1164219,https://collections.library.yale.edu/iiif/2/1164219/info.json
1164220,https://collections.library.yale.edu/iiif/2/1164220/info.json
1164221,https://collections.library.yale.edu/iiif/2/1164221/info.json
1164222,https://collections.library.yale.edu/iiif/2/1164222/info.json
1164223,https://collections.library.yale.edu/iiif/2/1164223/info.json
1164224,https://collections.library.yale.edu/iiif/2/1164224/info.json
1164225,https://collections.library.yale.edu/iiif/2/1164225/info.json
1164226,https://collections.library.yale.edu/iiif/2/1164226/info.json
1164227,https://collections.library.yale.edu/iiif/2/1164227/info.json
1164228,https://collections.library.yale.edu/iiif/2/1164228/info.json
1164229,https://collections.library.yale.edu/iiif/2/1164229/info.json
1164230,https://collections.library.yale.edu/iiif/2/1164230/info.json
1164231,https://collections.library.yale.edu/iiif/2/1164231/info.json
1164232,https://collections.library.yale.edu/iiif/2/1164232/info.json
1164233,https://collections.library.yale.edu/iiif/2/1164233/info.json
1164234,https://collections.library.yale.edu/iiif/2/1164234/info.json
1164235,https://collections.library.yale.edu/iiif/2/1164235/info.json
1164236,https://collections.library.yale.edu/iiif/2/1164236/info.json
1164237,https://collections.library.yale.edu/iiif/2/1164237/info.json
1164238,https://collections.library.yale.edu/iiif/2/1164238/info.json
1164239,https://collections.library.yale.edu/iiif/2/1164239/info.json
1164240,https://collections.library.yale.edu/iiif/2/1164240/info.json
1164241,https://collections.library.yale.edu/iiif/2/1164241/info.json
1164242,https://collections.library.yale.edu/iiif/2/1164242/info.json
1164243,https://collections.library.yale.edu/iiif/2/1164243/info.json
1164244,https://collections.library.yale.edu/iiif/2/1164244/info.json
1164245,https://collections.library.yale.edu/iiif/2/1164245/info.json
1164246,https://collections.library.yale.edu/iiif/2/1164246/info.json
1164247,https://collections.library.yale.edu/iiif/2/1164247/info.json
1164248,https://collections.library.yale.edu/iiif/2/1164248/info.json
1164249,https://collections.library.yale.edu/iiif/2/1164249/info.json
1164250,https://collections.library.yale.edu/iiif/2/1164250/info.json
1164251,https://collections.library.yale.edu/iiif/2/1164251/info.json
1164252,https://collections.library.yale.edu/iiif/2/1164252/info.json
1164253,https://collections.library.yale.edu/iiif/2/1164253/info.json
1164254,https://collections.library.yale.edu/iiif/2/1164254/info.json
1164255,https://collections.library.yale.edu/iiif/2/1164255/info.json
1164256,https://collections.library.yale.edu/iiif/2/1164256/info.json
1164257,https://collections.library.yale.edu/iiif/2/1164257/info.json
1164258,https://collections.library.yale.edu/iiif/2/1164258/info.json
1164259,https://collections.library.yale.edu/iiif/2/1164259/info.json
1164260,https://collections.library.yale.edu/iiif/2/1164260/info.json
1164261,https://collections.library.yale.edu/iiif/2/1164261/info.json
1164262,https://collections.library.yale.edu/iiif/2/1164262/info.json
1164263,https://collections.library.yale.edu/iiif/2/1164263/info.json
1164264,https://collections.library.yale.edu/iiif/2/1164264/info.json
1164265,https://collections.library.yale.edu/iiif/2/1164265/info.json
1164266,https://collections.library.yale.edu/iiif/2/1164266/info.json
1164267,https://collections.library.yale.edu/iiif/2/1164267/info.json
1164268,https://collections.library.yale.edu/iiif/2/1164268/info.json
1164269,https://collections.library.yale.edu/iiif/2/1164269/info.json
1164270,https://collections.library.yale.edu/iiif/2/1164270/info.json
1164271,https://collections.library.yale.edu/iiif/2/1164271/info.json
1164272,https://collections.library.yale.edu/iiif/2/1164272/info.json
1164273,https://collections.library.yale.edu/iiif/2/1164273/info.json
1164274,https://collections.library.yale.edu/iiif/2/1164274/info.json
1164275,https://collections.library.yale.edu/iiif/2/1164275/info.json
1164276,https://collections.library.yale.edu/iiif/2/1164276/info.json
1164277,https://collections.library.yale.edu/iiif/2/1164277/info.json
1164278,https://collections.library.yale.edu/iiif/2/1164278/info.json
1164279,https://collections.library.yale.edu/iiif/2/1164279/info.json
1164280,https://collections.library.yale.edu/iiif/2/1164280/info.json
1164281,https://collections.library.yale.edu/iiif/2/1164281/info.json
1164282,https://collections.library.yale.edu/iiif/2/1164282/info.json
1164283,https://collections.library.yale.edu/iiif/2/1164283/info.json
1164284,https://collections.library.yale.edu/iiif/2/1164284/info.json
1164285,https://collections.library.yale.edu/iiif/2/1164285/info.json
1164286,https://collections.library.yale.edu/iiif/2/1164286/info.json
1164287,https://collections.library.yale.edu/iiif/2/1164287/info.json
1164288,https://collections.library.yale.edu/iiif/2/1164288/info.json
1164289,https://collections.library.yale.edu/iiif/2/1164289/info.json
1164290,https://collections.library.yale.edu/iiif/2/1164290/info.json
1164291,https://collections.library.yale.edu/iiif/2/1164291/info.json
1164292,https://collections.library.yale.edu/iiif/2/1164292/info.json
1164293,https://collections.library.yale.edu/iiif/2/1164293/info.json
1164294,https://collections.library.yale.edu/iiif/2/1164294/info.json
1164295,https://collections.library.yale.edu/iiif/2/1164295/info.json
1164296,https://collections.library.yale.edu/iiif/2/1164296/info.json
1164297,https://collections.library.yale.edu/iiif/2/1164297/info.json
1164298,https://collections.library.yale.edu/iiif/2/1164298/info.json
1164299,https://collections.library.yale.edu/iiif/2/1164299/info.json
1164300,https://collections.library.yale.edu/iiif/2/1164300/info.json
1164301,https://collections.library.yale.edu/iiif/2/1164301/info.json
1164302,https://collections.library.yale.edu/iiif/2/1164302/info.json
1164303,https://collections.library.yale.edu/iiif/2/1164303/info.json
1164304,https://collections.library.yale.edu/iiif/2/1164304/info.json
1164305,https://collections.library.yale.edu/iiif/2/1164305/info.json
1164306,https://collections.library.yale.edu/iiif/2/1164306/info.json
1164307,https://collections.library.yale.edu/iiif/2/1164307/info.json
1164308,https://collections.library.yale.edu/iiif/2/1164308/info.json
1164309,https://collections.library.yale.edu/iiif/2/1164309/info.json
1164310,https://collections.library.yale.edu/iiif/2/1164310/info.json
1164311,https://collections.library.yale.edu/iiif/2/1164311/info.json
1164312,https://collections.library.yale.edu/iiif/2/1164312/info.json
1164313,https://collections.library.yale.edu/iiif/2/1164313/info.json
1164314,https://collections.library.yale.edu/iiif/2/1164314/info.json
1164315,https://collections.library.yale.edu/iiif/2/1164315/info.json
1164316,https://collections.library.yale.edu/iiif/2/1164316/info.json
1164317,https://collections.library.yale.edu/iiif/2/1164317/info.json
1164318,https://collections.library.yale.edu/iiif/2/1164318/info.json
1164319,https://collections.library.yale.edu/iiif/2/1164319/info.json
1164320,https://collections.library.yale.edu/iiif/2/1164320/info.json
1164321,https://collections.library.yale.edu/iiif/2/1164321/info.json
1164322,https://collections.library.yale.edu/iiif/2/1164322/info.json
1164323,https://collections.library.yale.edu/iiif/2/1164323/info.json
1164324,https://collections.library.yale.edu/iiif/2/1164324/info.json
1164325,https://collections.library.yale.edu/iiif/2/1164325/info.json
1164326,https://collections.library.yale.edu/iiif/2/1164326/info.json
1164327,https://collections.library.yale.edu/iiif/2/1164327/info.json
1164328,https://collections.library.yale.edu/iiif/2/1164328/info.json
1164329,https://collections.library.yale.edu/iiif/2/1164329/info.json
1164330,https://collections.library.yale.edu/iiif/2/1164330/info.json
1164331,https://collections.library.yale.edu/iiif/2/1164331/info.json
1164332,https://collections.library.yale.edu/iiif/2/1164332/info.json
1164333,https://collections.library.yale.edu/iiif/2/1164333/info.json
1164334,https://collections.library.yale.edu/iiif/2/1164334/info.json
1164335,https://collections.library.yale.edu/iiif/2/1164335/info.json
1164336,https://collections.library.yale.edu/iiif/2/1164336/info.json
1164337,https://collections.library.yale.edu/iiif/2/1164337/info.json
1164338,https://collections.library.yale.edu/iiif/2/1164338/info.json
1164339,https://collections.library.yale.edu/iiif/2/1164339/info.json
1164340,https://collections.library.yale.edu/iiif/2/1164340/info.json
1164341,https://collections.library.yale.edu/iiif/2/1164341/info.json
1164342,https://collections.library.yale.edu/iiif/2/1164342/info.json
1164343,https://collections.library.yale.edu/iiif/2/1164343/info.json
1164344,https://collections.library.yale.edu/iiif/2/1164344/info.json
1164345,https://collections.library.yale.edu/iiif/2/1164345/info.json
1164346,https://collections.library.yale.edu/iiif/2/1164346/info.json
1164347,https://collections.library.yale.edu/iiif/2/1164347/info.json
1164348,https://collections.library.yale.edu/iiif/2/1164348/info.json
1164349,https://collections.library.yale.edu/iiif/2/1164349/info.json
1164350,https://collections.library.yale.edu/iiif/2/1164350/info.json
1164351,https://collections.library.yale.edu/iiif/2/1164351/info.json
1164352,https://collections.library.yale.edu/iiif/2/1164352/info.json
1164353,https://collections.library.yale.edu/iiif/2/1164353/info.json
1164354,https://collections.library.yale.edu/iiif/2/1164354/info.json
1164355,https://collections.library.yale.edu/iiif/2/1164355/info.json
1164356,https://collections.library.yale.edu/iiif/2/1164356/info.json
1164357,https://collections.library.yale.edu/iiif/2/1164357/info.json
1164358,https://collections.library.yale.edu/iiif/2/1164358/info.json
1164359,https://collections.library.yale.edu/iiif/2/1164359/info.json
1164360,https://collections.library.yale.edu/iiif/2/1164360/info.json
1164361,https://collections.library.yale.edu/iiif/2/1164361/info.json
1164362,https://collections.library.yale.edu/iiif/2/1164362/info.json
1164363,https://collections.library.yale.edu/iiif/2/1164363/info.json
1164364,https://collections.library.yale.edu/iiif/2/1164364/info.json
1164365,https://collections.library.yale.edu/iiif/2/1164365/info.json
1164366,https://collections.library.yale.edu/iiif/2/1164366/info.json
1164367,https://collections.library.yale.edu/iiif/2/1164367/info.json
1164368,https://collections.library.yale.edu/iiif/2/1164368/info.json
1164369,https://collections.library.yale.edu/iiif/2/1164369/info.json
1164370,https://collections.library.yale.edu/iiif/2/1164370/info.json
1164371,https://collections.library.yale.edu/iiif/2/1164371/info.json
1164372,https://collections.library.yale.edu/iiif/2/1164372/info.json
1164373,https://collections.library.yale.edu/iiif/2/1164373/info.json
1164374,https://collections.library.yale.edu/iiif/2/1164374/info.json
1164375,https://collections.library.yale.edu/iiif/2/1164375/info.json
1164376,https://collections.library.yale.edu/iiif/2/1164376/info.json
1164377,https://collections.library.yale.edu/iiif/2/1164377/info.json
1164378,https://collections.library.yale.edu/iiif/2/1164378/info.json
1164379,https://collections.library.yale.edu/iiif/2/1164379/info.json
1164380,https://collections.library.yale.edu/iiif/2/1164380/info.json
1164381,https://collections.library.yale.edu/iiif/2/1164381/info.json
1164382,https://collections.library.yale.edu/iiif/2/1164382/info.json
1164383,https://collections.library.yale.edu/iiif/2/1164383/info.json
1164384,https://collections.library.yale.edu/iiif/2/1164384/info.json
1164385,https://collections.library.yale.edu/iiif/2/1164385/info.json
1164386,https://collections.library.yale.edu/iiif/2/1164386/info.json
1164387,https://collections.library.yale.edu/iiif/2/1164387/info.json
1164388,https://collections.library.yale.edu/iiif/2/1164388/info.json
1164389,https://collections.library.yale.edu/iiif/2/1164389/info.json
1164390,https://collections.library.yale.edu/iiif/2/1164390/info.json
1164391,https://collections.library.yale.edu/iiif/2/1164391/info.json
1164392,https://collections.library.yale.edu/iiif/2/1164392/info.json
1164393,https://collections.library.yale.edu/iiif/2/1164393/info.json
1164394,https://collections.library.yale.edu/iiif/2/1164394/info.json
1164395,https://collections.library.yale.edu/iiif/2/1164395/info.json
1164396,https://collections.library.yale.edu/iiif/2/1164396/info.json
1164397,https://collections.library.yale.edu/iiif/2/1164397/info.json
1164398,https://collections.library.yale.edu/iiif/2/1164398/info.json
1164399,https://collections.library.yale.edu/iiif/2/1164399/info.json
1164400,https://collections.library.yale.edu/iiif/2/1164400/info.json
1164401,https://collections.library.yale.edu/iiif/2/1164401/info.json
1164402,https://collections.library.yale.edu/iiif/2/1164402/info.json
1164403,https://collections.library.yale.edu/iiif/2/1164403/info.json
1164404,https://collections.library.yale.edu/iiif/2/1164404/info.json
1164405,https://collections.library.yale.edu/iiif/2/1164405/info.json
1164406,https://collections.library.yale.edu/iiif/2/1164406/info.json
1164407,https://collections.library.yale.edu/iiif/2/1164407/info.json
1164408,https://collections.library.yale.edu/iiif/2/1164408/info.json
1164409,https://collections.library.yale.edu/iiif/2/1164409/info.json
1164410,https://collections.library.yale.edu/iiif/2/1164410/info.json
1164411,https://collections.library.yale.edu/iiif/2/1164411/info.json
1164412,https://collections.library.yale.edu/iiif/2/1164412/info.json
1164413,https://collections.library.yale.edu/iiif/2/1164413/info.json
1164414,https://collections.library.yale.edu/iiif/2/1164414/info.json
1164415,https://collections.library.yale.edu/iiif/2/1164415/info.json
1164416,https://collections.library.yale.edu/iiif/2/1164416/info.json
1164417,https://collections.library.yale.edu/iiif/2/1164417/info.json
1164418,https://collections.library.yale.edu/iiif/2/1164418/info.json
1164419,https://collections.library.yale.edu/iiif/2/1164419/info.json
1164420,https://collections.library.yale.edu/iiif/2/1164420/info.json
1164421,https://collections.library.yale.edu/iiif/2/1164421/info.json
1164422,https://collections.library.yale.edu/iiif/2/1164422/info.json
1164423,https://collections.library.yale.edu/iiif/2/1164423/info.json
1164424,https://collections.library.yale.edu/iiif/2/1164424/info.json
1164425,https://collections.library.yale.edu/iiif/2/1164425/info.json
1164426,https://collections.library.yale.edu/iiif/2/1164426/info.json
1164427,https://collections.library.yale.edu/iiif/2/1164427/info.json
1164428,https://collections.library.yale.edu/iiif/2/1164428/info.json
1164429,https://collections.library.yale.edu/iiif/2/1164429/info.json
1164430,https://collections.library.yale.edu/iiif/2/1164430/info.json
1164431,https://collections.library.yale.edu/iiif/2/1164431/info.json
1164432,https://collections.library.yale.edu/iiif/2/1164432/info.json
1164433,https://collections.library.yale.edu/iiif/2/1164433/info.json
1164434,https://collections.library.yale.edu/iiif/2/1164434/info.json
1164435,https://collections.library.yale.edu/iiif/2/1164435/info.json
1164436,https://collections.library.yale.edu/iiif/2/1164436/info.json
1164437,https://collections.library.yale.edu/iiif/2/1164437/info.json
1164438,https://collections.library.yale.edu/iiif/2/1164438/info.json
1164439,https://collections.library.yale.edu/iiif/2/1164439/info.json
1164440,https://collections.library.yale.edu/iiif/2/1164440/info.json
1164441,https://collections.library.yale.edu/iiif/2/1164441/info.json
1164442,https://collections.library.yale.edu/iiif/2/1164442/info.json
1164443,https://collections.library.yale.edu/iiif/2/1164443/info.json
1164444,https://collections.library.yale.edu/iiif/2/1164444/info.json
1164445,https://collections.library.yale.edu/iiif/2/1164445/info.json
1164446,https://collections.library.yale.edu/iiif/2/1164446/info.json
1164447,https://collections.library.yale.edu/iiif/2/1164447/info.json
1164448,https://collections.library.yale.edu/iiif/2/1164448/info.json
1164449,https://collections.library.yale.edu/iiif/2/1164449/info.json
1164450,https://collections.library.yale.edu/iiif/2/1164450/info.json
1164451,https://collections.library.yale.edu/iiif/2/1164451/info.json
1164452,https://collections.library.yale.edu/iiif/2/1164452/info.json
1164453,https://collections.library.yale.edu/iiif/2/1164453/info.json
1164454,https://collections.library.yale.edu/iiif/2/1164454/info.json
1164455,https://collections.library.yale.edu/iiif/2/1164455/info.json
1164456,https://collections.library.yale.edu/iiif/2/1164456/info.json
1164457,https://collections.library.yale.edu/iiif/2/1164457/info.json
1164458,https://collections.library.yale.edu/iiif/2/1164458/info.json
1164459,https://collections.library.yale.edu/iiif/2/1164459/info.json
1164460,https://collections.library.yale.edu/iiif/2/1164460/info.json
1164461,https://collections.library.yale.edu/iiif/2/1164461/info.json
1164462,https://collections.library.yale.edu/iiif/2/1164462/info.json
1164463,https://collections.library.yale.edu/iiif/2/1164463/info.json
1164464,https://collections.library.yale.edu/iiif/2/1164464/info.json
1164465,https://collections.library.yale.edu/iiif/2/1164465/info.json
1164466,https://collections.library.yale.edu/iiif/2/1164466/info.json
1164467,https://collections.library.yale.edu/iiif/2/1164467/info.json
1164468,https://collections.library.yale.edu/iiif/2/1164468/info.json
1164469,https://collections.library.yale.edu/iiif/2/1164469/info.json
1164470,https://collections.library.yale.edu/iiif/2/1164470/info.json
1164471,https://collections.library.yale.edu/iiif/2/1164471/info.json
1164472,https://collections.library.yale.edu/iiif/2/1164472/info.json
1164473,https://collections.library.yale.edu/iiif/2/1164473/info.json
1164474,https://collections.library.yale.edu/iiif/2/1164474/info.json
1164475,https://collections.library.yale.edu/iiif/2/1164475/info.json
1164476,https://collections.library.yale.edu/iiif/2/1164476/info.json
1164477,https://collections.library.yale.edu/iiif/2/1164477/info.json
1164478,https://collections.library.yale.edu/iiif/2/1164478/info.json
1164479,https://collections.library.yale.edu/iiif/2/1164479/info.json
1164480,https://collections.library.yale.edu/iiif/2/1164480/info.json
1164481,https://collections.library.yale.edu/iiif/2/1164481/info.json
1164482,https://collections.library.yale.edu/iiif/2/1164482/info.json
1164483,https://collections.library.yale.edu/iiif/2/1164483/info.json
1164484,https://collections.library.yale.edu/iiif/2/1164484/info.json
1164485,https://collections.library.yale.edu/iiif/2/1164485/info.json
1164486,https://collections.library.yale.edu/iiif/2/1164486/info.json
1164487,https://collections.library.yale.edu/iiif/2/1164487/info.json
1164488,https://collections.library.yale.edu/iiif/2/1164488/info.json
1164489,https://collections.library.yale.edu/iiif/2/1164489/info.json
1164490,https://collections.library.yale.edu/iiif/2/1164490/info.json
1164491,https://collections.library.yale.edu/iiif/2/1164491/info.json
1164492,https://collections.library.yale.edu/iiif/2/1164492/info.json
1164493,https://collections.library.yale.edu/iiif/2/1164493/info.json
1164494,https://collections.library.yale.edu/iiif/2/1164494/info.json
1164495,https://collections.library.yale.edu/iiif/2/1164495/info.json
1164496,https://collections.library.yale.edu/iiif/2/1164496/info.json
1164497,https://collections.library.yale.edu/iiif/2/1164497/info.json
1164498,https://collections.library.yale.edu/iiif/2/1164498/info.json
1164499,https://collections.library.yale.edu/iiif/2/1164499/info.json
1164500,https://collections.library.yale.edu/iiif/2/1164500/info.json
1164501,https://collections.library.yale.edu/iiif/2/1164501/info.json
1164502,https://collections.library.yale.edu/iiif/2/1164502/info.json
1164503,https://collections.library.yale.edu/iiif/2/1164503/info.json
1164504,https://collections.library.yale.edu/iiif/2/1164504/info.json
1164505,https://collections.library.yale.edu/iiif/2/1164505/info.json
1164506,https://collections.library.yale.edu/iiif/2/1164506/info.json
1164507,https://collections.library.yale.edu/iiif/2/1164507/info.json
1164508,https://collections.library.yale.edu/iiif/2/1164508/info.json
1164509,https://collections.library.yale.edu/iiif/2/1164509/info.json
1164510,https://collections.library.yale.edu/iiif/2/1164510/info.json
1164511,https://collections.library.yale.edu/iiif/2/1164511/info.json
1164512,https://collections.library.yale.edu/iiif/2/1164512/info.json
1164513,https://collections.library.yale.edu/iiif/2/1164513/info.json
1164514,https://collections.library.yale.edu/iiif/2/1164514/info.json
1164515,https://collections.library.yale.edu/iiif/2/1164515/info.json
1164516,https://collections.library.yale.edu/iiif/2/1164516/info.json
1164517,https://collections.library.yale.edu/iiif/2/1164517/info.json
1164518,https://collections.library.yale.edu/iiif/2/1164518/info.json
1164519,https://collections.library.yale.edu/iiif/2/1164519/info.json
1164520,https://collections.library.yale.edu/iiif/2/1164520/info.json
1164521,https://collections.library.yale.edu/iiif/2/1164521/info.json
1164522,https://collections.library.yale.edu/iiif/2/1164522/info.json
1164523,https://collections.library.yale.edu/iiif/2/1164523/info.json
1164524,https://collections.library.yale.edu/iiif/2/1164524/info.json
1164525,https://collections.library.yale.edu/iiif/2/1164525/info.json
1164526,https://collections.library.yale.edu/iiif/2/1164526/info.json
1164527,https://collections.library.yale.edu/iiif/2/1164527/info.json
1164528,https://collections.library.yale.edu/iiif/2/1164528/info.json
1164529,https://collections.library.yale.edu/iiif/2/1164529/info.json
1164530,https://collections.library.yale.edu/iiif/2/1164530/info.json
1164531,https://collections.library.yale.edu/iiif/2/1164531/info.json
1164532,https://collections.library.yale.edu/iiif/2/1164532/info.json
1164533,https://collections.library.yale.edu/iiif/2/1164533/info.json
1164534,https://collections.library.yale.edu/iiif/2/1164534/info.json
1164535,https://collections.library.yale.edu/iiif/2/1164535/info.json
1164536,https://collections.library.yale.edu/iiif/2/1164536/info.json
1164537,https://collections.library.yale.edu/iiif/2/1164537/info.json
1164538,https://collections.library.yale.edu/iiif/2/1164538/info.json
1164539,https://collections.library.yale.edu/iiif/2/1164539/info.json
